country_code,year,tourist_arrivals,co2_pc,life_exp,broadband_p100,mobile_p100,hosp_beds_p1000,tour_receipts_pctexp,pm25,renew_energy_pct,rnd_pct_gdp,population,gdp_pc,urban_pct,region,income_group,country_name
TUR,1998,9753000.0,3.27108392539393,71.144,,5.633037995,2.5,,25.647324492053,21.5,0.36198,63734383,4331.02761275037,57.2901857314518,Europe & Central Asia,Upper middle income,Türkiye
TUV,1998,1000.0,0.78809370298732,63.162,,0.0,,,6.13125723770103,0.0,,9451,1459.64937141718,44.494793459459,East Asia & Pacific,Upper middle income,Tuvalu
TZA,1998,482000.0,0.0787600642221876,51.807,,0.116285848,,33.9192774143879,18.8657801784823,93.1,,32420458,386.378448486328,21.4707357691933,Sub-Saharan Africa,Lower middle income,Tanzania
UGA,1998,195000.0,0.0560982102129459,48.263,,0.133110548,,,30.5576444571041,95.4,,22515806,292.453037058835,11.2213607656387,Sub-Saharan Africa,Low income,Uganda
UKR,1998,12003000.0,6.55386366834883,67.993,,0.232167426,9.0399999619,3.24874932192152,31.887970457956,1.6,1.06993,50379731,831.336791992188,67.5546753434196,Europe & Central Asia,Lower middle income,Ukraine
URY,1998,2324000.0,1.72760589015406,74.029,,4.638544413,,,12.9328333979728,36.9,0.19186,3239280,7836.89183322307,91.0763563098556,Latin America & Caribbean,High income,Uruguay
USA,1998,74767000.0,19.5792362010339,76.5804878048781,0.255913845,25.09083926,3.7000000477,11.2619925566582,14.9534796300315,4.5,2.49621,275854000,32853.6725949234,78.4785364495296,North America,High income,United States
UZB,1998,811000.0,4.95382715895389,65.169,,0.110591783,5.5500001907,,38.0830496379576,1.2,,24134929,621.048904301242,45.9623687995325,Europe & Central Asia,Lower middle income,Uzbekistan
VCT,1998,202000.0,1.49504271603566,70.263,,0.656949651,,,12.2852279478023,7.2,,113180,3301.10018129103,44.6390594079879,Latin America & Caribbean,Upper middle income,St. Vincent and the Grenadines
VEN,1998,813000.0,7.09986230482895,72.446,,8.550767856,,4.01986408782018,24.2886299293765,13.7,,23601337,3869.98258848894,87.6459206250794,Latin America & Caribbean,,"Venezuela, RB"
VGB,1998,279000.0,5.20616570327553,74.569,,,,,,1.0,,19238,,41.7246945994523,Latin America & Caribbean,High income,British Virgin Islands
VIR,1998,2139000.0,,71.2462682926829,,23.39334506,,,7.61905044667779,0.5,,108537,,91.1243754495017,Latin America & Caribbean,High income,Virgin Islands (U.S.)
VNM,1998,1520000.0,0.605628610502427,72.283,,0.288739207,,,37.6606676601548,59.2,,75299660,361.350928411167,23.2768490668943,East Asia & Pacific,Lower middle income,Vietnam
VUT,1998,78000.0,0.45302620200137,68.372,,0.120160797,,48.7346571425523,9.18864315661214,49.3,,178313,1470.97189048658,21.0789121810505,East Asia & Pacific,Lower middle income,Vanuatu
WSM,1998,,0.763158959654529,70.308,,0.820467334,,47.7363875288376,4.88349230686814,58.0,,178905,1506.30359215846,21.8409099914022,East Asia & Pacific,Lower middle income,Samoa
XKX,1998,,,68.58,,,,,,,,2078964,,37.4276776556851,Europe & Central Asia,Upper middle income,Kosovo
YEM,1998,,0.722061870679874,61.788,,0.091696258,0.6000000238,,43.896723442626,1.1,,18446013,342.73940747773,25.5432575968119,Middle East & North Africa,Low income,"Yemen, Rep."
ZAF,1998,5898000.0,8.51270430850801,59.912,,7.27773689,,9.88300776017641,23.8292217975291,17.3,,46223880,3309.60933087472,54.6562438276427,Sub-Saharan Africa,Upper middle income,South Africa
ZMB,1998,362000.0,0.2325452170725,45.709,,0.088130826,,,22.105482708361,87.8,,9482408,373.084763057408,36.7233466797411,Sub-Saharan Africa,Lower middle income,Zambia
ZWE,1998,2090000.0,1.19846153354603,47.551,,0.164525469,,,16.1520739179936,67.8,,11594297,552.448328691252,32.0964924488698,Sub-Saharan Africa,Lower middle income,Zimbabwe
ABW,1999,972000.0,20.311566765912,72.857,,13.81422174,,62.5429491848035,,0.2,,89659,19216.1972354472,65.3614858587949,Latin America & Caribbean,High income,Aruba
AFG,1999,,0.0423325971841624,54.532,,0.0,,,48.2039656521885,43.4,,19887785,,18.3903267537499,South Asia,Low income,Afghanistan
AGO,1999,45000.0,0.574083594706029,45.808,,0.151221568,,0.583858020796646,23.1839016575218,72.8,,15667235,392.725539027496,49.2595265298203,Sub-Saharan Africa,Lower middle income,Angola
ALB,1999,371000.0,0.960164411868586,74.568,,0.343114336,3.0299999714,55.9691912708601,21.8193339817356,42.6,,3108778,1056.34481153033,40.8972844798541,Europe & Central Asia,Upper middle income,Albania
AND,1999,9422000.0,7.97545440422557,81.55,,31.37613282,3.2000000477,,15.313017345435,14.3,,65710,18875.2869134938,92.5402819766179,Europe & Central Asia,High income,Andorra
ARE,1999,,26.2284277090733,74.982,0.011848024,26.86844465,,,56.2888781751987,0.1,,3266009,25855.8379155488,78.9002662187301,Middle East & North Africa,High income,United Arab Emirates
ARG,1999,2898000.0,4.01069876316536,73.683,,10.50082052,,11.3403716663803,18.1837380962805,8.8,0.45337,36794682,7705.54288252851,88.9851757922053,Latin America & Caribbean,Upper middle income,Argentina
ARM,1999,41000.0,0.975803629439398,70.1989512195122,,0.254551579,6.1999998093,12.1823925006259,29.3405333553412,8.4,0.214,3167286,582.669886150895,65.1678732605826,Europe & Central Asia,Upper middle income,Armenia
ASM,1999,41000.0,,71.484,,3.125325555,,,4.79069329446566,0.0,,56248,,88.4635561411951,East Asia & Pacific,High income,American Samoa
ATG,1999,560000.0,4.03306815265608,74.456,,11.51433874,,,10.5322522586562,0.0,,73666,11342.3349230913,32.7288426074498,Latin America & Caribbean,High income,Antigua and Barbuda
AUS,1999,4459000.0,17.1902976857233,78.9317073170732,,33.58883185,7.9000000954,15.2472278149505,6.16215312645099,8.5,,18812264,20749.6443779096,85.1245230581889,East Asia & Pacific,High income,Australia
AUT,1999,17467000.0,7.74113061482493,77.8756097560976,0.636936618,53.18724835,8.8999996185,,22.0884678296294,26.5,1.85251,7992324,27078.7081612201,66.6585047330725,Europe & Central Asia,High income,Austria
AZE,1999,602000.0,3.57983539507062,64.733,,4.56708367,8.8999996185,7.25417134352713,23.3647210616571,2.1,0.39289,7982750,573.893528734031,50.998251151426,Europe & Central Asia,Upper middle income,Azerbaijan
BDI,1999,26000.0,0.0402970883620484,47.627,,0.012944607,,2.01936435859824,38.7133386513285,93.8,,6337155,127.51419578119,7.85700717598833,Sub-Saharan Africa,Low income,Burundi
BEL,1999,6369000.0,11.1730267457259,77.619512195122,0.224956036,31.16718928,7.0999999046,,20.3537172047391,1.4,1.90564,10226419,25252.8019066564,81.6897832361771,Europe & Central Asia,High income,Belgium
BEN,1999,941000.0,0.234411618796722,56.336,,0.107076743,,15.7720889749429,44.2213607982381,76.9,,7002818,525.130597245974,37.9666992766374,Sub-Saharan Africa,Lower middle income,Benin
BFA,1999,117000.0,0.0825527504451283,50.463,,0.043663904,,,40.4411650568,83.1,,11574928,292.836958697313,17.1834171163423,Sub-Saharan Africa,Low income,Burkina Faso
BGD,1999,173000.0,0.195585169618053,61.244,,0.117549767,0.3000000119,,63.8320333061103,60.5,,132108065,388.095684268235,22.957073677202,South Asia,Lower middle income,Bangladesh
BGR,1999,5056000.0,5.35671807648237,71.4121951219512,,4.288006531,7.4899997711,20.4322005508379,28.5328348030969,6.6,0.53688,8210624,1660.9935924411,68.0479965209961,Europe & Central Asia,Upper middle income,Bulgaria
BHR,1999,3280000.0,28.3085060757684,74.405,,19.283577,,15.033403511688,60.1814775669067,0.0,,620989,12123.3534715368,87.8816934803747,Middle East & North Africa,High income,Bahrain
BHS,1999,3648000.0,5.70837477688608,72.147,,4.96796473,,72.3928603787261,9.20199280709925,0.0,,319614,24041.0933188158,80.9534267622834,Latin America & Caribbean,High income,"Bahamas, The"
BIH,1999,147000.0,2.76065023763553,74.946,,1.266718581,3.7999999523,19.9156145188357,35.3043448373402,28.4,,4130305,1134.60298042083,42.231107373121,Europe & Central Asia,Upper middle income,Bosnia and Herzegovina
BLR,1999,,5.59628006635857,67.9073170731707,,0.22755487,12.6400003433,1.43756738597122,28.3637496911527,4.5,0.84523,10026738,1210.6117195862,69.4807636785987,Europe & Central Asia,Upper middle income,Belarus
BLZ,1999,340000.0,1.4574355927807,68.976,,2.832000619,,,19.0860194342505,35.9,,233059,4289.5277590653,47.6748311644458,Latin America & Caribbean,Upper middle income,Belize
BMU,1999,549000.0,8.37692747001713,77.854,,20.99014447,,,6.61069596820846,0.5,,61124,54388.3417315621,100.0,North America,High income,Bermuda
BOL,1999,342000.0,1.27630252659509,61.655,,4.980938617,,9.46131542804822,76.5448910155609,30.8,0.29836,8459806,979.344494964572,61.3856107973717,Latin America & Caribbean,Lower middle income,Bolivia
BRA,1999,5107000.0,1.8532907324675,69.211,0.004034901,8.665064415,,3.15258271554129,26.3946172409486,44.0,,171641543,3493.57162513699,80.5466061325216,Latin America & Caribbean,Upper middle income,Brazil
BRB,1999,947000.0,4.49985497653595,74.587,,7.687852519,,58.1080347116836,12.2720979696987,11.3,,262517,11244.3087668392,62.695345944721,Latin America & Caribbean,High income,Barbados
BRN,1999,967000.0,11.98024450717,73.806,,20.18070908,,,8.93386188025104,0.0,,319411,19752.2013255542,70.7761419705137,East Asia & Pacific,High income,Brunei Darussalam
BTN,1999,7199.99980926514,0.690592474481789,62.032,,0.0,1.6000000238,,30.5157672457402,91.6,,582579,685.419830628567,26.8905741047879,South Asia,Lower middle income,Bhutan
BWA,1999,1039000.0,1.85953565642387,52.499,,5.438773013,,7.99500163230401,17.3230393387453,41.6,,1641997,3339.99596033431,52.4455101724909,Sub-Saharan Africa,Upper middle income,Botswana
CAF,1999,10000.0,0.0718137972227995,46.91,,0.113860194,,,32.4279831683901,89.0,,3729450,267.995954011083,37.6519674007269,Sub-Saharan Africa,Low income,Central African Republic
CAN,1999,49055000.0,16.898460156332,78.8390243902439,1.914487665,22.73384365,3.9000000954,4.24503233197878,8.97687204451429,22.2,1.74984,30401286,22315.3130930482,78.4439309329358,North America,High income,Canada
CHE,1999,7154000.0,5.69607366526638,79.580487804878,,42.80907642,,7.51514005320554,21.2527268265033,18.4,,7143991,42260.8690492557,73.1362140280151,Europe & Central Asia,High income,Switzerland
CHI,1999,,,79.1,,,,,,,,147554,42443.7199726991,30.4330686725485,Europe & Central Asia,High income,Channel Islands
CHL,1999,,4.07926774589453,76.738,,14.89605908,,5.91024854973687,26.9513016714336,29.1,,15319313,4933.55581516755,85.9716540411206,Latin America & Caribbean,High income,Chile
CHN,1999,72796000.0,2.64864924664833,71.952,,3.448689963,2.5199999809,10.0117424141336,44.6383289104886,30.3,0.74295,1252735000,881.146614068925,34.7797050476074,East Asia & Pacific,Upper middle income,China
CIV,1999,,0.384467080930684,51.273,,1.573080065,,,24.5078128330202,61.9,,17215935,1096.13520587572,42.710690759617,Sub-Saharan Africa,Lower middle income,Côte d'Ivoire
CMR,1999,,0.206842771008732,53.166,,0.040819178,,4.22294563528365,53.7415143611369,86.2,,14525140,796.262649784591,45.7065709798209,Sub-Saharan Africa,Lower middle income,Cameroon
COD,1999,80000.0,0.0301198071830714,50.089,,0.025409066,,,37.3753358653971,97.0,,48912971,96.3192243479286,34.3941798041357,Sub-Saharan Africa,Low income,"Congo, Dem. Rep."
COG,1999,,0.261899842619305,54.427,,0.165746278,,0.79098011964422,36.8578317975484,77.0,,3032874,776.416349733937,58.345204994721,Sub-Saharan Africa,Lower middle income,"Congo, Rep."
COL,1999,725000.0,1.41921547600096,70.913,,5.096626456,,8.83044689708909,29.4737177698827,29.0,,38454863,2241.22911801216,73.8699996302493,Latin America & Caribbean,Upper middle income,Colombia
COM,1999,24000.0,0.173348485765286,58.853,,0.0,,,11.2176084663187,71.1,,525886,707.228776682623,28.0922134983353,Sub-Saharan Africa,Lower middle income,Comoros
CPV,1999,67000.0,0.430111310508228,67.409,,1.794376227,,45.117082276022,25.6059672790607,26.9,,446519,1326.74466945164,53.070640362009,Sub-Saharan Africa,Lower middle income,Cabo Verde
CRI,1999,1267000.0,1.43489204081458,77.058,,3.541727008,,20.1954893578087,20.4727608170514,29.9,0.36759,3862101,3690.9615476017,57.962918759456,Latin America & Caribbean,Upper middle income,Costa Rica
CUB,1999,1603000.0,2.28007442661587,75.719,,0.04639527,,,11.7518055616782,33.7,0.45832,11072230,2561.77980406838,75.3816833496094,Latin America & Caribbean,Upper middle income,Cuba
CUW,1999,433000.0,,73.174,,,,,,0.1,,139428,,90.4167492670495,Latin America & Caribbean,High income,Curaçao
CYM,1999,1431000.0,10.7777079983923,74.232,,21.96109153,,,,0.0,,38284,,100.0,Latin America & Caribbean,High income,Cayman Islands
CYP,1999,2578000.0,6.88614329679823,77.572,,21.9622013,,42.7509955418637,27.8989124643493,3.2,0.21806,931234,15287.91796875,68.706218074521,Europe & Central Asia,High income,Cyprus
CZE,1999,,10.8884710604773,74.6682926829268,,18.97282769,,,21.7725639506625,6.5,1.04295,10283860,6377.6211077224,74.1194096710694,Europe & Central Asia,High income,Czechia
DEU,1999,17116000.0,10.0177587659515,77.7268292682927,,28.74800454,9.1999998093,4.38886162828189,19.2838098715982,3.3,2.32772,82100243,26965.4922773722,80.0826572678738,Europe & Central Asia,High income,Germany
DJI,1999,21000.0,0.450453435871213,56.564,,0.038922892,,3.79916629162916,39.1562879627984,29.6,,724218,740.21930978973,73.8042499581697,Middle East & North Africa,Lower middle income,Djibouti
DMA,1999,280000.0,1.15408494628271,71.527,,1.164517162,,32.5239737351788,12.9528147927953,14.1,,68870,4817.18105502046,65.1405367221955,Latin America & Caribbean,Upper middle income,Dominica
DNK,1999,,10.3626636406223,76.3414634146341,,49.41084849,4.3000001907,5.30041481711759,15.1466082730182,9.1,2.12857,5321799,33426.2381077405,85.0999984741211,Europe & Central Asia,High income,Denmark
DOM,1999,2932000.0,2.20217194883637,70.178,,5.045953253,,48.1883284491626,14.8438957262973,19.9,,8446208,2620.8896817272,60.3614054332546,Latin America & Caribbean,Upper middle income,Dominican Republic
DZA,1999,749000.0,2.99182619894491,70.088,,0.237262911,,,15.092842983673,0.5,,30474354,1596.11822239025,59.0844647469391,Middle East & North Africa,Lower middle income,Algeria
ECU,1999,518000.0,1.73372769754485,71.92,,3.087202545,,7.0533208606174,38.2084728233754,19.6,,12470795,1575.30234730971,60.2913906089831,Latin America & Caribbean,Upper middle income,Ecuador
EGY,1999,4797000.0,1.82717704302223,67.01,,0.688011068,,29.6058437767308,50.6638468603652,8.8,0.18651,71520954,1268.30949160496,42.6900387539957,Middle East & North Africa,Lower middle income,"Egypt, Arab Rep."
ERI,1999,57000.0,0.187666154997346,44.506,,0.0,,41.0344162769681,38.8791234898162,76.1,,2212780,311.336209255125,33.4920561707444,Sub-Saharan Africa,Low income,Eritrea
ESP,1999,72040000.0,6.99126468685681,78.7170731707317,,37.00760234,4.0999999046,,16.378213839325,7.7,0.83921,40386875,15707.9473068138,76.0330694840356,Europe & Central Asia,High income,Spain
EST,1999,3181000.0,10.9041132347991,70.0634146341463,,27.57396163,7.5300002098,21.7800403795474,16.8147150320917,20.0,0.67708,1390244,4140.93660232167,67.43756162347,Europe & Central Asia,High income,Estonia
ETH,1999,115000.0,0.0488441268938296,49.486,,0.010356869,,18.7039899579734,20.8585730901627,95.8,,65374561,120.734631499865,14.713321685791,Sub-Saharan Africa,Low income,Ethiopia
FIN,1999,2454000.0,10.7295164006246,77.2912195121951,,63.37118775,7.5999999046,4.68274830139506,9.59620434166245,30.2,3.05687,5165474,26180.4128562349,66.6718213970733,Europe & Central Asia,High income,Finland
FJI,1999,544000.0,0.973023977859724,66.728,,2.839370335,2.6,34.34188998758,6.49981173327006,54.2,,831828,2327.95720514091,47.6792097632103,East Asia & Pacific,Upper middle income,Fiji
FRA,1999,,6.09815783725656,78.7560975609756,0.094255217,36.73125788,8.3000001907,11.0499514872141,18.2000513143191,9.8,2.1165,60501986,24576.3152254528,76.1682703613968,Europe & Central Asia,High income,France
FRO,1999,,13.4376717728018,78.2087731707317,,23.80594208,,,,2.8,,45146,24978.6210817538,35.6715698242188,Europe & Central Asia,High income,Faroe Islands
FSM,1999,16100.0003814697,1.0203494843066,64.626,,0.0,,,4.67768761173155,0.6,,111680,1944.83255730659,22.4803417382757,East Asia & Pacific,Lower middle income,"Micronesia, Fed. Sts."
GAB,1999,262000.0,4.00361850241469,61.658,,0.716574627,,5.15263170083735,29.1269061418694,71.3,,1243016,3751.35318950625,78.6945795382183,Sub-Saharan Africa,Upper middle income,Gabon
GBR,1999,25394000.0,9.0476360690091,77.390243902439,,46.36293399,4.1999998093,,18.3802818853031,0.9,1.62268,58682466,28858.0065333126,79.6225538394017,Europe & Central Asia,High income,United Kingdom
GEO,1999,384000.0,0.975944974733296,70.012,,3.03204005,5.6900000572,23.9751098096633,20.7175005712655,49.7,0.28769,4157192,673.537782887275,52.645783673319,Europe & Central Asia,Upper middle income,Georgia
GHA,1999,373000.0,0.354443095785321,57.835,,0.365160156,,13.1403388185825,36.4447332842808,72.8,,19149864,403.037326127273,43.2178251472243,Sub-Saharan Africa,Lower middle income,Ghana
GIB,1999,,10.2942467167887,79.812,,13.17205272,,,,0.0,,27692,,100.0,Europe & Central Asia,High income,Gibraltar
GIN,1999,27000.0,0.182634526066041,51.987,,0.308040578,,0.774521329907411,29.7202688265601,86.3,,8265123,610.614842942762,30.63021654503,Sub-Saharan Africa,Lower middle income,Guinea
GMB,1999,96000.0,0.193255090261163,56.466,,0.380021754,,,41.1210745640594,56.3,,1415779,575.459893151216,45.4929344401818,Sub-Saharan Africa,Low income,"Gambia, The"
GNB,1999,,0.159200487551544,48.492,,0.0,,,35.9370580857635,88.1,,1210206,478.733190989909,36.5047822821727,Sub-Saharan Africa,Low income,Guinea-Bissau
GNQ,1999,,0.789420244161251,53.001,,0.091599138,,,40.2502159618438,54.6,,667214,930.912549299779,38.8123944156763,Sub-Saharan Africa,Upper middle income,Equatorial Guinea
GRC,1999,12606000.0,8.05045281887672,77.9878048780488,,35.51072407,4.6999998093,35.3640949926801,26.1953468820257,8.0,0.59085,10761698,12742.5404388143,72.5179414727182,Europe & Central Asia,High income,Greece
GRD,1999,379000.0,1.91588296760711,72.873,,1.883471879,,40.3635437016903,12.2250591335489,10.3,,106727,4516.28332446682,35.7134332292386,Latin America & Caribbean,Upper middle income,Grenada
GRL,1999,,9.60871657754011,65.8336585365854,,24.09902684,,,1.55206244407043,9.4,,56100,20170.322763798,81.1649703979492,Europe & Central Asia,High income,Greenland
GTM,1999,823000.0,0.784138563262638,66.634,,2.946742985,,10.7468176201833,36.5582339121262,64.5,,11422965,1603.64776144934,41.6231547208891,Latin America & Caribbean,Upper middle income,Guatemala
